Using simplest formulation of policy gradient.

epoch:   0 	 loss: 9.372 	 return: 20.533 	 ep_len: 20.533
epoch:  30 	 loss: 84.731 	 return: 300.706 	 ep_len: 300.706
epoch:  31 	 loss: 100.551 	 return: 342.667 	 ep_len: 342.667
epoch:  32 	 loss: 105.527 	 return: 383.500 	 ep_len: 383.500
epoch:  33 	 loss: 107.502 	 return: 385.154 	 ep_len: 385.154
epoch:  34 	 loss: 113.982 	 return: 403.231 	 ep_len: 403.231
epoch:  35 	 loss: 121.822 	 return: 440.333 	 ep_len: 440.333
epoch:  36 	 loss: 120.797 	 return: 447.833 	 ep_len: 447.833
epoch:  37 	 loss: 121.418 	 return: 436.250 	 ep_len: 436.250
epoch:  38 	 loss: 113.894 	 return: 421.692 	 ep_len: 421.692
epoch:  39 	 loss: 103.182 	 return: 370.357 	 ep_len: 370.357
epoch:  40 	 loss: 102.101 	 return: 366.429 	 ep_len: 366.429
epoch:  41 	 loss: 108.655 	 return: 405.462 	 ep_len: 405.462
epoch:  42 	 loss: 115.892 	 return: 429.000 	 ep_len: 429.000
epoch:  43 	 loss: 125.325 	 return: 476.727 	 ep_len: 476.727
epoch:  44 	 loss: 123.557 	 return: 457.833 	 ep_len: 457.833
epoch:  45 	 loss: 113.545 	 return: 421.154 	 ep_len: 421.154
epoch:  46 	 loss: 121.438 	 return: 440.167 	 ep_len: 440.167
epoch:  47 	 loss: 122.915 	 return: 447.667 	 ep_len: 447.667
epoch:  48 	 loss: 113.164 	 return: 383.643 	 ep_len: 383.643
epoch:  49 	 loss: 120.412 	 return: 428.833 	 ep_len: 428.833
epoch:  50 	 loss: 108.747 	 return: 397.077 	 ep_len: 397.077
epoch:  51 	 loss: 94.129 	 return: 346.133 	 ep_len: 346.133
epoch:  52 	 loss: 91.727 	 return: 327.438 	 ep_len: 327.438
epoch:  53 	 loss: 87.905 	 return: 312.235 	 ep_len: 312.235
epoch:  54 	 loss: 97.088 	 return: 357.929 	 ep_len: 357.929
epoch:  55 	 loss: 113.427 	 return: 417.250 	 ep_len: 417.250
epoch:  56 	 loss: 122.643 	 return: 457.667 	 ep_len: 457.667
epoch:  57 	 loss: 126.582 	 return: 479.273 	 ep_len: 479.273
epoch:  58 	 loss: 126.008 	 return: 487.364 	 ep_len: 487.364
epoch:  59 	 loss: 124.324 	 return: 480.182 	 ep_len: 480.182
epoch:  60 	 loss: 120.284 	 return: 454.083 	 ep_len: 454.083
epoch:  61 	 loss: 121.245 	 return: 483.727 	 ep_len: 483.727
epoch:  62 	 loss: 124.717 	 return: 500.000 	 ep_len: 500.000
epoch:  63 	 loss: 121.161 	 return: 485.636 	 ep_len: 485.636
epoch:  64 	 loss: 118.870 	 return: 466.636 	 ep_len: 466.636
epoch:  65 	 loss: 118.347 	 return: 461.636 	 ep_len: 461.636
epoch:  66 	 loss: 121.257 	 return: 489.273 	 ep_len: 489.273
epoch:  67 	 loss: 118.644 	 return: 447.667 	 ep_len: 447.667
epoch:  68 	 loss: 123.157 	 return: 498.545 	 ep_len: 498.545
epoch:  69 	 loss: 117.730 	 return: 455.364 	 ep_len: 455.364
epoch:  70 	 loss: 118.523 	 return: 450.083 	 ep_len: 450.083
epoch:  71 	 loss: 121.568 	 return: 476.455 	 ep_len: 476.455
epoch:  72 	 loss: 119.509 	 return: 474.364 	 ep_len: 474.364
epoch:  73 	 loss: 121.379 	 return: 486.909 	 ep_len: 486.909
epoch:  74 	 loss: 119.283 	 return: 441.083 	 ep_len: 441.083
epoch:  75 	 loss: 122.369 	 return: 473.636 	 ep_len: 473.636
epoch:  76 	 loss: 118.540 	 return: 450.250 	 ep_len: 450.250
epoch:  77 	 loss: 123.592 	 return: 471.636 	 ep_len: 471.636
epoch:  78 	 loss: 119.403 	 return: 437.167 	 ep_len: 437.167
epoch:  79 	 loss: 124.003 	 return: 500.000 	 ep_len: 500.000
epoch:  80 	 loss: 117.628 	 return: 442.583 	 ep_len: 442.583
epoch:  81 	 loss: 124.797 	 return: 500.000 	 ep_len: 500.000
epoch:  82 	 loss: 124.795 	 return: 500.000 	 ep_len: 500.000
epoch:  83 	 loss: 125.108 	 return: 500.000 	 ep_len: 500.000
epoch:  84 	 loss: 125.285 	 return: 456.455 	 ep_len: 456.455
epoch:  85 	 loss: 125.727 	 return: 500.000 	 ep_len: 500.000
epoch:  86 	 loss: 125.335 	 return: 500.000 	 ep_len: 500.000
epoch:  87 	 loss: 117.964 	 return: 466.182 	 ep_len: 466.182
epoch:  88 	 loss: 94.729 	 return: 360.267 	 ep_len: 360.267
epoch:  89 	 loss: 79.168 	 return: 315.529 	 ep_len: 315.529
epoch:  90 	 loss: 75.938 	 return: 292.056 	 ep_len: 292.056
epoch:  91 	 loss: 70.528 	 return: 278.056 	 ep_len: 278.056
epoch:  92 	 loss: 69.335 	 return: 246.476 	 ep_len: 246.476
epoch:  93 	 loss: 64.737 	 return: 257.450 	 ep_len: 257.450
epoch:  94 	 loss: 68.268 	 return: 265.300 	 ep_len: 265.300
epoch:  95 	 loss: 78.009 	 return: 300.882 	 ep_len: 300.882
epoch:  96 	 loss: 87.036 	 return: 317.375 	 ep_len: 317.375
epoch:  97 	 loss: 122.978 	 return: 451.750 	 ep_len: 451.750
epoch:  98 	 loss: 124.041 	 return: 454.417 	 ep_len: 454.417
epoch:  99 	 loss: 122.942 	 return: 462.545 	 ep_len: 462.545
epoch: 100 	 loss: 122.465 	 return: 449.167 	 ep_len: 449.167
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:110: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:256.)
  batch_loss = compute_loss(obs=torch.as_tensor(batch_obs, dtype=torch.float32),
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:124: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:837.)
  print('epoch: %3d \t loss: %.3f \t return: %.3f \t ep_len: %.3f'%

=== Run 5 ===

Using simplest formulation of policy gradient.

epoch:   0 	 loss: 7.375 	 return: 17.051 	 ep_len: 17.051
epoch:   1 	 loss: 8.830 	 return: 19.728 	 ep_len: 19.728
epoch:   2 	 loss: 8.917 	 return: 20.382 	 ep_len: 20.382
epoch:   3 	 loss: 10.860 	 return: 23.349 	 ep_len: 23.349
epoch:   4 	 loss: 12.850 	 return: 26.925 	 ep_len: 26.925
epoch:   5 	 loss: 13.166 	 return: 28.799 	 ep_len: 28.799
epoch:   6 	 loss: 15.079 	 return: 32.265 	 ep_len: 32.265
epoch:   7 	 loss: 12.811 	 return: 30.370 	 ep_len: 30.370
epoch:   8 	 loss: 15.280 	 return: 33.351 	 ep_len: 33.351
epoch:   9 	 loss: 16.356 	 return: 37.797 	 ep_len: 37.797
epoch:  10 	 loss: 19.108 	 return: 44.336 	 ep_len: 44.336
epoch:  11 	 loss: 17.654 	 return: 44.407 	 ep_len: 44.407
epoch:  12 	 loss: 18.213 	 return: 46.110 	 ep_len: 46.110
epoch:  13 	 loss: 15.936 	 return: 41.405 	 ep_len: 41.405
epoch:  14 	 loss: 18.070 	 return: 48.583 	 ep_len: 48.583
epoch:  15 	 loss: 19.526 	 return: 51.704 	 ep_len: 51.704
epoch:  16 	 loss: 17.518 	 return: 47.981 	 ep_len: 47.981
epoch:  17 	 loss: 21.714 	 return: 56.852 	 ep_len: 56.852
epoch:  18 	 loss: 20.343 	 return: 55.667 	 ep_len: 55.667
epoch:  19 	 loss: 22.353 	 return: 61.976 	 ep_len: 61.976
epoch:  20 	 loss: 20.738 	 return: 59.738 	 ep_len: 59.738
epoch:  21 	 loss: 23.204 	 return: 66.867 	 ep_len: 66.867
epoch:  22 	 loss: 23.034 	 return: 64.936 	 ep_len: 64.936
epoch:  23 	 loss: 23.947 	 return: 68.658 	 ep_len: 68.658
epoch:  24 	 loss: 23.767 	 return: 69.847 	 ep_len: 69.847
epoch:  25 	 loss: 28.469 	 return: 80.677 	 ep_len: 80.677
epoch:  26 	 loss: 27.283 	 return: 76.000 	 ep_len: 76.000
epoch:  27 	 loss: 28.900 	 return: 88.298 	 ep_len: 88.298
epoch:  28 	 loss: 33.629 	 return: 98.096 	 ep_len: 98.096
epoch:  29 	 loss: 34.383 	 return: 95.887 	 ep_len: 95.887
epoch:  30 	 loss: 37.030 	 return: 113.689 	 ep_len: 113.689
epoch:  31 	 loss: 42.588 	 return: 135.395 	 ep_len: 135.395
epoch:  32 	 loss: 45.700 	 return: 137.892 	 ep_len: 137.892
epoch:  33 	 loss: 48.710 	 return: 154.667 	 ep_len: 154.667
epoch:  34 	 loss: 51.961 	 return: 161.156 	 ep_len: 161.156
epoch:  35 	 loss: 51.681 	 return: 158.062 	 ep_len: 158.062
epoch:  36 	 loss: 58.250 	 return: 188.852 	 ep_len: 188.852
epoch:  37 	 loss: 69.709 	 return: 212.042 	 ep_len: 212.042
epoch:  38 	 loss: 74.620 	 return: 239.955 	 ep_len: 239.955
epoch:  39 	 loss: 87.401 	 return: 272.368 	 ep_len: 272.368
epoch:  40 	 loss: 110.262 	 return: 355.733 	 ep_len: 355.733
epoch:  41 	 loss: 120.515 	 return: 388.231 	 ep_len: 388.231
epoch:  42 	 loss: 119.590 	 return: 389.286 	 ep_len: 389.286
epoch:  43 	 loss: 121.332 	 return: 419.333 	 ep_len: 419.333
epoch:  44 	 loss: 126.971 	 return: 457.083 	 ep_len: 457.083
epoch:  45 	 loss: 116.102 	 return: 386.615 	 ep_len: 386.615
epoch:  46 	 loss: 107.264 	 return: 365.071 	 ep_len: 365.071
epoch:  47 	 loss: 123.538 	 return: 433.583 	 ep_len: 433.583
epoch:  48 	 loss: 131.340 	 return: 461.909 	 ep_len: 461.909
epoch:  49 	 loss: 132.318 	 return: 466.091 	 ep_len: 466.091
epoch:  50 	 loss: 130.780 	 return: 424.667 	 ep_len: 424.667
epoch:  51 	 loss: 137.945 	 return: 484.182 	 ep_len: 484.182
epoch:  52 	 loss: 125.700 	 return: 406.769 	 ep_len: 406.769
epoch:  53 	 loss: 134.573 	 return: 439.917 	 ep_len: 439.917
epoch:  54 	 loss: 113.595 	 return: 344.400 	 ep_len: 344.400
epoch:  55 	 loss: 122.213 	 return: 386.571 	 ep_len: 386.571
epoch:  56 	 loss: 136.192 	 return: 440.417 	 ep_len: 440.417
epoch:  57 	 loss: 127.604 	 return: 418.333 	 ep_len: 418.333
epoch:  58 	 loss: 132.038 	 return: 418.167 	 ep_len: 418.167
epoch:  59 	 loss: 125.055 	 return: 379.929 	 ep_len: 379.929
epoch:  60 	 loss: 134.952 	 return: 463.455 	 ep_len: 463.455
epoch:  61 	 loss: 138.346 	 return: 476.000 	 ep_len: 476.000
epoch:  62 	 loss: 140.147 	 return: 499.455 	 ep_len: 499.455
epoch:  63 	 loss: 137.735 	 return: 471.091 	 ep_len: 471.091
epoch:  64 	 loss: 137.805 	 return: 500.000 	 ep_len: 500.000
epoch:  65 	 loss: 136.405 	 return: 500.000 	 ep_len: 500.000
epoch:  66 	 loss: 135.493 	 return: 500.000 	 ep_len: 500.000
epoch:  67 	 loss: 136.542 	 return: 490.455 	 ep_len: 490.455
epoch:  68 	 loss: 105.699 	 return: 385.071 	 ep_len: 385.071
epoch:  69 	 loss: 90.047 	 return: 326.750 	 ep_len: 326.750
epoch:  70 	 loss: 79.506 	 return: 285.167 	 ep_len: 285.167
epoch:  71 	 loss: 74.313 	 return: 274.105 	 ep_len: 274.105
epoch:  72 	 loss: 74.862 	 return: 270.158 	 ep_len: 270.158
epoch:  73 	 loss: 81.056 	 return: 301.000 	 ep_len: 301.000
epoch:  74 	 loss: 89.740 	 return: 314.625 	 ep_len: 314.625
epoch:  75 	 loss: 109.865 	 return: 398.769 	 ep_len: 398.769
epoch:  76 	 loss: 124.603 	 return: 465.545 	 ep_len: 465.545
epoch:  77 	 loss: 127.940 	 return: 490.273 	 ep_len: 490.273
epoch:  78 	 loss: 128.531 	 return: 500.000 	 ep_len: 500.000
epoch:  79 	 loss: 129.162 	 return: 500.000 	 ep_len: 500.000
epoch:  80 	 loss: 129.029 	 return: 500.000 	 ep_len: 500.000
epoch:  81 	 loss: 127.163 	 return: 500.000 	 ep_len: 500.000
epoch:  82 	 loss: 127.465 	 return: 500.000 	 ep_len: 500.000
epoch:  83 	 loss: 126.333 	 return: 500.000 	 ep_len: 500.000
epoch:  84 	 loss: 126.623 	 return: 500.000 	 ep_len: 500.000
epoch:  85 	 loss: 125.627 	 return: 500.000 	 ep_len: 500.000
epoch:  86 	 loss: 125.345 	 return: 500.000 	 ep_len: 500.000
epoch:  87 	 loss: 124.363 	 return: 500.000 	 ep_len: 500.000
epoch:  88 	 loss: 125.318 	 return: 500.000 	 ep_len: 500.000
epoch:  89 	 loss: 124.604 	 return: 500.000 	 ep_len: 500.000
epoch:  90 	 loss: 121.552 	 return: 500.000 	 ep_len: 500.000
epoch:  91 	 loss: 120.612 	 return: 474.909 	 ep_len: 474.909
epoch:  92 	 loss: 122.895 	 return: 500.000 	 ep_len: 500.000
epoch:  93 	 loss: 123.208 	 return: 500.000 	 ep_len: 500.000
epoch:  94 	 loss: 124.210 	 return: 500.000 	 ep_len: 500.000
epoch:  95 	 loss: 124.687 	 return: 500.000 	 ep_len: 500.000
epoch:  96 	 loss: 121.884 	 return: 500.000 	 ep_len: 500.000
epoch:  97 	 loss: 123.882 	 return: 500.000 	 ep_len: 500.000
epoch:  98 	 loss: 122.954 	 return: 500.000 	 ep_len: 500.000
epoch:  99 	 loss: 123.894 	 return: 500.000 	 ep_len: 500.000
epoch: 100 	 loss: 123.019 	 return: 500.000 	 ep_len: 500.000
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:110: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:256.)
  batch_loss = compute_loss(obs=torch.as_tensor(batch_obs, dtype=torch.float32),
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:124: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:837.)
  print('epoch: %3d \t loss: %.3f \t return: %.3f \t ep_len: %.3f'%

